Country;NUTS_Code;Air_Pollutant;Outcome;Affected_Population;Populated_Area[km2];Air_Pollution_Average[ug/m3];Value;;;;;;;;
France;FRK2;PM2.5;Chronic obstructive pulmonary disease;4632254,00;29505,50;7,60;103,00;;;;;;;;
Poland;PL842;PM2.5;Lung cancer;296627,00;4830,40;10,70;445,00;;;;;;;;
Poland;PL823;PM2.5;Lung cancer;444278,00;2789,40;14,10;861,00;;;;;;;;
Poland;PL913;PM2.5;Lung cancer;425358,00;2103,20;14,70;833,00;;;;;;;;
Poland;PL824;PM2.5;Lung cancer;445902,00;2804,60;14,70;942,00;;;;;;;;
France;FRJ2;PM2.5;Lung cancer;2144315,00;35124,10;7,60;103,00;;;;;;;;
France;FRB;PM2.5;Stroke;1898214,00;27500,10;7,70;103,00;;;;;;;;
France;FRB0;PM2.5;Stroke;1898214,00;27500,10;7,70;103,00;;;;;;;;
Italy;ITH36;PM2.5;Chronic obstructive pulmonary disease;731264,00;2025,30;19,90;103,00;;;;;;;;
Poland;PL;NO2;Stroke;27573361,00;196199,60;7,50;2535,00;;;;;;;;
Poland;PL;PM2.5;Stroke;27573361,00;196199,60;13,10;17188,00;;;;;;;;
Poland;PL4;PM2.5;Stroke;4430396,00;33296,10;12,70;2436,00;;;;;;;;
Poland;PL2;NO2;Stroke;5693892,00;20846,50;10,20;873,00;;;;;;;;
Poland;PL2;PM2.5;Stroke;5693892,00;20846,50;16,40;4588,00;;;;;;;;
Poland;PL5;NO2;Stroke;2817539,00;14671,00;8,60;251,00;;;;;;;;
Poland;PL6;NO2;Stroke;4164695,00;37923,90;6,30;205,00;;;;;;;;
Poland;PL8;NO2;Stroke;3944939,00;39039,90;6,60;175,00;;;;;;;;
Poland;PL9;NO2;Stroke;3782891,00;27628,50;7,50;502,00;;;;;;;;
Poland;PL8;PM2.5;Stroke;3944939,00;39039,90;12,00;2117,00;;;;;;;;
Poland;PL9;PM2.5;Stroke;3782891,00;27628,50;13,40;2334,00;;;;;;;;
Poland;PL4;NO2;Stroke;4430396,00;33296,10;7,10;293,00;;;;;;;;
Poland;PL5;PM2.5;Stroke;2817539,00;14671,00;13,90;1787,00;;;;;;;;
Poland;PL6;PM2.5;Stroke;4164695,00;37923,90;11,50;2076,00;;;;;;;;
Poland;PL7;PM2.5;Stroke;2739006,00;22793,60;14,70;1847,00;;;;;;;;
Poland;PL7;NO2;Stroke;2739006,00;22793,60;8,20;232,00;;;;;;;;
Poland;PL22;NO2;Stroke;3316830,00;8806,30;11,10;575,00;;;;;;;;
Poland;PL41;NO2;Stroke;2471610,00;19826,30;7,90;201,00;;;;;;;;
Poland;PL42;PM2.5;Stroke;1226444,00;8544,60;10,10;505,00;;;;;;;;
Poland;PL22;PM2.5;Stroke;3316830,00;8806,30;17,20;2758,00;;;;;;;;
Poland;PL43;NO2;Stroke;732341,00;4925,20;6,70;32,00;;;;;;;;
Poland;PL41;PM2.5;Stroke;2471610,00;19826,30;14,10;1605,00;;;;;;;;
Poland;PL62;NO2;Stroke;1040594,00;13440,40;5,70;27,00;;;;;;;;
Poland;PL21;PM2.5;Stroke;2377062,00;12040,20;15,80;1829,00;;;;;;;;
Poland;PL81;NO2;Stroke;1558168,00;16874,90;6,80;81,00;;;;;;;;
Poland;PL42;NO2;Stroke;1226444,00;8544,60;5,60;60,00;;;;;;;;
Poland;PL43;PM2.5;Stroke;732341,00;4925,20;11,50;325,00;;;;;;;;
Poland;PL84;NO2;Stroke;861469,00;11725,80;6,20;40,00;;;;;;;;
Poland;PL21;NO2;Stroke;2377062,00;12040,20;9,40;298,00;;;;;;;;
Poland;PL61;NO2;Stroke;1504405,00;13950,90;7,20;95,00;;;;;;;;
Poland;PL62;PM2.5;Stroke;1040594,00;13440,40;10,40;458,00;;;;;;;;
Poland;PL51;PM2.5;Stroke;2089045,00;10059,60;13,40;1327,00;;;;;;;;
Poland;PL71;NO2;Stroke;1820268,00;14418,90;8,40;177,00;;;;;;;;
Poland;PL51;NO2;Stroke;2089045,00;10059,60;8,20;194,00;;;;;;;;
Poland;PL61;PM2.5;Stroke;1504405,00;13950,90;13,30;863,00;;;;;;;;
Poland;PL72;NO2;Stroke;918737,00;8374,70;7,70;55,00;;;;;;;;
Poland;PL63;PM2.5;Stroke;1619695,00;10532,60;10,40;754,00;;;;;;;;
Poland;PL71;PM2.5;Stroke;1820268,00;14418,90;14,80;1254,00;;;;;;;;
Poland;PL52;NO2;Stroke;728493,00;4611,30;9,40;57,00;;;;;;;;
Poland;PL63;NO2;Stroke;1619695,00;10532,60;5,80;83,00;;;;;;;;
Poland;PL84;PM2.5;Stroke;861469,00;11725,80;10,10;391,00;;;;;;;;
Poland;PL81;PM2.5;Stroke;1558168,00;16874,90;12,40;873,00;;;;;;;;
Poland;PL52;PM2.5;Stroke;728493,00;4611,30;15,10;460,00;;;;;;;;
Poland;PL82;PM2.5;Stroke;1525301,00;10439,30;13,50;852,00;;;;;;;;
Poland;PL91;PM2.5;Stroke;2073245,00;5110,20;14,60;1393,00;;;;;;;;
Poland;PL72;PM2.5;Stroke;918737,00;8374,70;14,60;592,00;;;;;;;;
Poland;PL82;NO2;Stroke;1525301,00;10439,30;6,90;53,00;;;;;;;;
Poland;PL91;NO2;Stroke;2073245,00;5110,20;9,70;423,00;;;;;;;;
Poland;PL92;PM2.5;Stroke;1709646,00;22518,30;13,10;941,00;;;;;;;;
Poland;PL92;NO2;Stroke;1709646,00;22518,30;7,10;79,00;;;;;;;;
Poland;PL218;PM2.5;Stroke;377715,00;2652,40;13,60;227,00;;;;;;;;
Poland;PL214;PM2.5;Stroke;481487,00;3556,30;17,10;362,00;;;;;;;;
Poland;PL219;NO2;Stroke;242648,00;1520,00;8,10;12,00;;;;;;;;
Poland;PL219;PM2.5;Stroke;242648,00;1520,00;12,80;142,00;;;;;;;;
Poland;PL225;NO2;Stroke;470612,00;1867,00;9,80;47,00;;;;;;;;
Poland;PL224;PM2.5;Stroke;379805,00;2151,90;15,40;273,00;;;;;;;;
Poland;PL22C;PM2.5;Stroke;280237,00;731,20;20,30;243,00;;;;;;;;
Poland;PL213;NO2;Stroke;544759,00;313,90;17,50;162,00;;;;;;;;
Poland;PL214;NO2;Stroke;481487,00;3556,30;10,30;40,00;;;;;;;;
Poland;PL217;NO2;Stroke;331788,00;2318,30;8,80;21,00;;;;;;;;
Poland;PL213;PM2.5;Stroke;544759,00;313,90;22,90;562,00;;;;;;;;
Poland;PL217;PM2.5;Stroke;331788,00;2318,30;15,80;228,00;;;;;;;;
Poland;PL225;PM2.5;Stroke;470612,00;1867,00;15,50;339,00;;;;;;;;
Poland;PL22A;NO2;Stroke;548208,00;307,50;17,50;141,00;;;;;;;;
Poland;PL22A;PM2.5;Stroke;548208,00;307,50;22,20;516,00;;;;;;;;
Poland;PL21A;NO2;Stroke;398663,00;1679,20;11,00;42,00;;;;;;;;
Poland;PL22C;NO2;Stroke;280237,00;731,20;13,50;49,00;;;;;;;;
Poland;PL414;NO2;Stroke;472936,00;5196,90;8,00;22,00;;;;;;;;
Poland;PL22B;PM2.5;Stroke;513022,00;1283,50;17,80;454,00;;;;;;;;
Poland;PL414;PM2.5;Stroke;472936,00;5196,90;14,60;298,00;;;;;;;;
Poland;PL411;NO2;Stroke;297800,00;3412,80;6,60;10,00;;;;;;;;
Poland;PL411;PM2.5;Stroke;297800,00;3412,80;12,30;155,00;;;;;;;;
Poland;PL418;NO2;Stroke;422649,00;3172,20;8,60;31,00;;;;;;;;
Poland;PL424;PM2.5;Stroke;291307,00;181,00;13,00;155,00;;;;;;;;
Poland;PL227;NO2;Stroke;458339,00;1025,50;12,90;70,00;;;;;;;;
Poland;PL426;PM2.5;Stroke;257673,00;2045,50;9,50;93,00;;;;;;;;
Poland;PL229;PM2.5;Stroke;340349,00;565,60;18,70;284,00;;;;;;;;
Poland;PL218;NO2;Stroke;377715,00;2652,40;7,60;19,00;;;;;;;;
Poland;PL224;NO2;Stroke;379805,00;2151,90;9,30;36,00;;;;;;;;
Poland;PL228;NO2;Stroke;326254,00;874,00;10,60;55,00;;;;;;;;
Poland;PL228;PM2.5;Stroke;326254,00;874,00;16,60;264,00;;;;;;;;
Poland;PL418;PM2.5;Stroke;422649,00;3172,20;14,60;278,00;;;;;;;;
Poland;PL427;PM2.5;Stroke;316070,00;3584,90;10,20;120,00;;;;;;;;
Poland;PL428;NO2;Stroke;361393,00;2733,10;5,50;8,00;;;;;;;;
Poland;PL431;NO2;Stroke;277057,00;2142,60;6,50;15,00;;;;;;;;
Poland;PL431;PM2.5;Stroke;277057,00;2142,60;11,30;122,00;;;;;;;;
Poland;PL22B;NO2;Stroke;513022,00;1283,50;11,50;102,00;;;;;;;;
Poland;PL416;NO2;Stroke;481504,00;4395,70;8,20;28,00;;;;;;;;
Poland;PL432;PM2.5;Stroke;455284,00;2782,60;11,70;203,00;;;;;;;;
Poland;PL514;PM2.5;Stroke;452165,00;246,00;18,00;338,00;;;;;;;;
Poland;PL427;NO2;Stroke;316070,00;3584,90;5,70;9,00;;;;;;;;
Poland;PL415;PM2.5;Stroke;402124,00;237,10;18,50;323,00;;;;;;;;
Poland;PL517;NO2;Stroke;490743,00;2378,70;7,90;29,00;;;;;;;;
Poland;PL524;PM2.5;Stroke;453707,00;2823,40;15,40;293,00;;;;;;;;
Poland;PL613;NO2;Stroke;554328,00;2006,50;7,80;59,00;;;;;;;;
Poland;PL426;NO2;Stroke;257673,00;2045,50;5,00;5,00;;;;;;;;
Poland;PL617;PM2.5;Stroke;265277,00;2929,80;13,80;153,00;;;;;;;;
Poland;PL417;PM2.5;Stroke;394594,00;3411,60;13,80;236,00;;;;;;;;
Poland;PL424;NO2;Stroke;291307,00;181,00;9,70;36,00;;;;;;;;
Poland;PL613;PM2.5;Stroke;554328,00;2006,50;13,70;343,00;;;;;;;;
Poland;PL617;NO2;Stroke;265277,00;2929,80;7,70;14,00;;;;;;;;
Poland;PL417;NO2;Stroke;394594,00;3411,60;7,80;16,00;;;;;;;;
Poland;PL428;PM2.5;Stroke;361393,00;2733,10;10,10;135,00;;;;;;;;
Poland;PL616;PM2.5;Stroke;281223,00;3540,80;12,70;147,00;;;;;;;;
Poland;PL619;NO2;Stroke;265322,00;3240,20;7,40;9,00;;;;;;;;
Poland;PL619;PM2.5;Stroke;265322,00;3240,20;14,20;153,00;;;;;;;;
Poland;PL621;PM2.5;Stroke;384763,00;4428,40;11,10;170,00;;;;;;;;
Poland;PL621;NO2;Stroke;384763,00;4428,40;5,90;10,00;;;;;;;;
Poland;PL516;NO2;Stroke;326267,00;1583,10;8,20;29,00;;;;;;;;
Poland;PL517;PM2.5;Stroke;490743,00;2378,70;13,00;312,00;;;;;;;;
Poland;PL618;PM2.5;Stroke;138252,00;2233,60;11,60;64,00;;;;;;;;
Poland;PL634;NO2;Stroke;382739,00;2997,00;6,00;6,00;;;;;;;;
Poland;PL634;PM2.5;Stroke;382739,00;2997,00;10,20;160,00;;;;;;;;
Poland;PL432;NO2;Stroke;455284,00;2782,60;6,90;16,00;;;;;;;;
Poland;PL637;NO2;Stroke;160252,00;2121,00;5,20;3,00;;;;;;;;
Poland;PL514;NO2;Stroke;452165,00;246,00;14,40;98,00;;;;;;;;
Poland;PL637;PM2.5;Stroke;160252,00;2121,00;10,00;66,00;;;;;;;;
Poland;PL711;PM2.5;Stroke;522960,00;281,10;18,30;426,00;;;;;;;;
Poland;PL516;PM2.5;Stroke;326267,00;1583,10;13,60;206,00;;;;;;;;
Poland;PL523;NO2;Stroke;274786,00;1787,90;9,10;17,00;;;;;;;;
Poland;PL622;PM2.5;Stroke;446702,00;5821,30;10,40;201,00;;;;;;;;
Poland;PL638;NO2;Stroke;309833,00;2833,90;6,60;12,00;;;;;;;;
Poland;PL523;PM2.5;Stroke;274786,00;1787,90;14,60;166,00;;;;;;;;
Poland;PL616;NO2;Stroke;281223,00;3540,80;6,80;8,00;;;;;;;;
Poland;PL21A;PM2.5;Stroke;398663,00;1679,20;17,80;305,00;;;;;;;;
Poland;PL227;PM2.5;Stroke;458339,00;1025,50;19,40;381,00;;;;;;;;
Poland;PL229;NO2;Stroke;340349,00;565,60;13,00;72,00;;;;;;;;
Poland;PL633;PM2.5;Stroke;526396,00;333,50;13,00;278,00;;;;;;;;
Poland;PL712;NO2;Stroke;275696,00;1907,50;8,60;19,00;;;;;;;;
Poland;PL712;PM2.5;Stroke;275696,00;1907,50;15,20;186,00;;;;;;;;
Poland;PL636;NO2;Stroke;240474,00;2247,20;4,60;5,00;;;;;;;;
Poland;PL636;PM2.5;Stroke;240474,00;2247,20;9,30;102,00;;;;;;;;
Poland;PL714;NO2;Stroke;325389,00;4468,30;8,20;13,00;;;;;;;;
Poland;PL618;NO2;Stroke;138252,00;2233,60;6,10;2,00;;;;;;;;
Poland;PL814;PM2.5;Stroke;514526,00;3395,60;13,20;329,00;;;;;;;;
Poland;PL713;NO2;Stroke;428743,00;4288,40;8,40;31,00;;;;;;;;
Poland;PL715;NO2;Stroke;267479,00;3473,50;8,10;11,00;;;;;;;;
Poland;PL711;NO2;Stroke;522960,00;281,10;13,20;101,00;;;;;;;;
Poland;PL715;PM2.5;Stroke;267479,00;3473,50;14,60;155,00;;;;;;;;
Poland;PL822;PM2.5;Stroke;285933,00;2261,70;12,80;144,00;;;;;;;;
Poland;PL633;NO2;Stroke;526396,00;333,50;10,70;55,00;;;;;;;;
Poland;PL714;PM2.5;Stroke;325389,00;4468,30;14,60;202,00;;;;;;;;
Poland;PL416;PM2.5;Stroke;481504,00;4395,70;14,70;312,00;;;;;;;;
Poland;PL722;NO2;Stroke;357472,00;5027,40;7,90;10,00;;;;;;;;
Poland;PL722;PM2.5;Stroke;357472,00;5027,40;14,80;221,00;;;;;;;;
Poland;PL821;PM2.5;Stroke;349186,00;2583,70;12,10;161,00;;;;;;;;
Poland;PL812;NO2;Stroke;466324,00;6017,00;6,40;12,00;;;;;;;;
Poland;PL812;PM2.5;Stroke;466324,00;6017,00;12,00;234,00;;;;;;;;
Poland;PL823;NO2;Stroke;444278,00;2789,40;7,30;16,00;;;;;;;;
Poland;PL815;NO2;Stroke;355710,00;3768,20;7,30;13,00;;;;;;;;
Poland;PL841;PM2.5;Stroke;364947,00;3001,50;10,10;180,00;;;;;;;;
Poland;PL822;NO2;Stroke;285933,00;2261,70;6,40;6,00;;;;;;;;
Poland;PL911;NO2;Stroke;1223108,00;487,30;16,70;340,00;;;;;;;;
Poland;PL415;NO2;Stroke;402124,00;237,10;14,70;91,00;;;;;;;;
Poland;PL913;PM2.5;Stroke;425358,00;2103,10;14,70;252,00;;;;;;;;
Poland;PL814;NO2;Stroke;514526,00;3395,60;7,60;50,00;;;;;;;;
Poland;PL821;NO2;Stroke;349186,00;2583,70;6,00;7,00;;;;;;;;
Poland;PL811;NO2;Stroke;221607,00;3694,00;6,10;5,00;;;;;;;;
Poland;PL815;PM2.5;Stroke;355710,00;3768,20;13,40;202,00;;;;;;;;
Poland;PL913;NO2;Stroke;425358,00;2103,10;9,80;48,00;;;;;;;;
Poland;PL841;NO2;Stroke;364947,00;3001,50;6,50;28,00;;;;;;;;
Poland;PL922;PM2.5;Stroke;249182,00;4178,30;12,90;127,00;;;;;;;;
Poland;PL721;NO2;Stroke;561264,00;3347,30;7,50;44,00;;;;;;;;
Poland;PL924;PM2.5;Stroke;279808,00;4609,30;11,80;136,00;;;;;;;;
Poland;PL811;PM2.5;Stroke;221607,00;3694,00;11,30;107,00;;;;;;;;
Poland;PL518;NO2;Stroke;403899,00;3294,80;8,70;21,00;;;;;;;;
Poland;PL518;PM2.5;Stroke;403899,00;3294,80;14,60;246,00;;;;;;;;
Poland;PL524;NO2;Stroke;453707,00;2823,40;9,50;39,00;;;;;;;;
Poland;PL824;NO2;Stroke;445902,00;2804,60;7,60;22,00;;;;;;;;
Poland;PL824;PM2.5;Stroke;445902,00;2804,60;14,70;285,00;;;;;;;;
Poland;PL842;PM2.5;Stroke;296627,00;4830,40;10,70;134,00;;;;;;;;
Poland;PL923;PM2.5;Stroke;240712,00;2979,60;14,00;138,00;;;;;;;;
Poland;PL843;PM2.5;Stroke;199895,00;3893,90;9,50;76,00;;;;;;;;
Poland;PL911;PM2.5;Stroke;1223108,00;487,30;17,20;890,00;;;;;;;;
Poland;PL912;NO2;Stroke;424778,00;2519,70;8,30;34,00;;;;;;;;
Poland;PL515;NO2;Stroke;415969,00;2557,00;7,30;16,00;;;;;;;;
Poland;PL515;PM2.5;Stroke;415969,00;2557,00;11,70;222,00;;;;;;;;
Poland;PL921;NO2;Stroke;448598,00;4177,60;7,60;32,00;;;;;;;;
Poland;PL921;PM2.5;Stroke;448598,00;4177,60;14,30;279,00;;;;;;;;
Poland;PL843;NO2;Stroke;199895,00;3893,90;6,20;4,00;;;;;;;;
Poland;PL926;NO2;Stroke;185863,00;2224,40;8,20;10,00;;;;;;;;
Poland;PL925;PM2.5;Stroke;305481,00;4349,20;12,40;154,00;;;;;;;;
Poland;PL923;NO2;Stroke;240712,00;2979,60;7,40;12,00;;;;;;;;
Poland;PL925;NO2;Stroke;305481,00;4349,20;6,90;10,00;;;;;;;;
Poland;PL912;PM2.5;Stroke;424778,00;2519,70;14,10;250,00;;;;;;;;
Poland;PL924;NO2;Stroke;279808,00;4609,30;6,20;6,00;;;;;;;;
Poland;PL623;NO2;Stroke;209128,00;3190,70;5,70;4,00;;;;;;;;
Poland;PL622;NO2;Stroke;446702,00;5821,30;5,50;12,00;;;;;;;;
Poland;PL623;PM2.5;Stroke;209128,00;3190,70;9,70;86,00;;;;;;;;
Poland;PL638;PM2.5;Stroke;309833,00;2833,90;11,60;147,00;;;;;;;;
Poland;PL721;PM2.5;Stroke;561264,00;3347,30;14,30;371,00;;;;;;;;
Poland;PL713;PM2.5;Stroke;428743,00;4288,40;14,60;284,00;;;;;;;;
Poland;PL823;PM2.5;Stroke;444278,00;2789,40;14,10;260,00;;;;;;;;
Poland;PL922;NO2;Stroke;249182,00;4178,30;6,80;5,00;;;;;;;;
Poland;PL842;NO2;Stroke;296627,00;4830,40;6,10;6,00;;;;;;;;
Poland;PL926;PM2.5;Stroke;185863,00;2224,40;14,40;105,00;;;;;;;;
Poland;PL;PM2.5;Stroke;27573361,00;196199,60;13,10;74443,00;;;;;;;;
Poland;PL;NO2;Stroke;27573361,00;196199,60;7,50;768,00;;;;;;;;
Lithuania;LT025;PM2.5;Ischemic heart disease;175565,00;4028,80;7,90;103,00;;;;;;;;
Poland;PL;NO2;Stroke;27573361,00;196199,60;7,50;7677,00;;;;;;;;
Poland;PL2;NO2;Stroke;5693892,00;20846,50;10,20;265,00;;;;;;;;
Poland;PL2;NO2;Stroke;5693892,00;20846,50;10,20;2648,00;;;;;;;;
Poland;PL4;NO2;Stroke;4430396,00;33296,10;7,10;888,00;;;;;;;;
Poland;PL51;PM2.5;Chronic obstructive pulmonary disease;2089045,00;10059,60;13,40;103,00;;;;;;;;
Poland;PL5;NO2;Stroke;2817539,00;14671,00;8,60;761,00;;;;;;;;
Romania;RO422;PM2.5;Ischemic heart disease;204870,00;1212,40;10,40;103,00;;;;;;;;
Poland;PL9;PM2.5;Stroke;3782891,00;27628,50;13,40;10126,00;;;;;;;;
Poland;PL2;PM2.5;Stroke;5693892,00;20846,50;16,40;19716,00;;;;;;;;
Poland;PL7;PM2.5;Stroke;2739006,00;22793,60;14,70;7990,00;;;;;;;;
Serbia;RS218;PM2.5;Ischemic heart disease;209076,00;1879,50;14,60;103,00;;;;;;;;
Poland;PL8;PM2.5;Stroke;3944939,00;39040,00;12,00;9216,00;;;;;;;;
Poland;PL9;NO2;Stroke;3782891,00;27628,50;7,50;1523,00;;;;;;;;
Slovakia;SK02;PM2.5;Lung cancer;1373895,00;5502,80;12,20;103,00;;;;;;;;
Poland;PL9;NO2;Stroke;3782891,00;27628,50;7,50;152,00;;;;;;;;
Poland;PL4;NO2;Stroke;4430396,00;33296,10;7,10;88,00;;;;;;;;
Spain;ES617;PM2.5;Diabetes Mellitus;1187755,00;1369,20;10,00;103,00;;;;;;;;
Poland;PL5;NO2;Stroke;2817539,00;14671,00;8,60;76,00;;;;;;;;
Poland;PL5;PM2.5;Stroke;2817539,00;14671,00;13,90;7750,00;;;;;;;;
Austria;AT221;PM2.5;Ischemic heart disease;326029,00;1009,80;10,70;104,00;;;;;;;;
Poland;PL8;NO2;Stroke;3944939,00;39040,00;6,60;529,00;;;;;;;;
Poland;PL4;PM2.5;Stroke;4430396,00;33296,10;12,70;10588,00;;;;;;;;
Czechia;CZ06;PM2.5;Lung cancer;1255325,00;7007,30;10,90;104,00;;;;;;;;
Poland;PL6;NO2;Stroke;4164695,00;37923,90;6,30;622,00;;;;;;;;
Poland;PL6;PM2.5;Stroke;4164695,00;37923,90;11,50;9053,00;;;;;;;;
Poland;PL6;NO2;Stroke;4164695,00;37923,90;6,30;62,00;;;;;;;;
Poland;PL8;NO2;Stroke;3944939,00;39039,90;6,60;52,00;;;;;;;;
Poland;PL7;NO2;Stroke;2739006,00;22793,60;8,20;70,00;;;;;;;;
Poland;PL7;NO2;Stroke;2739006,00;22793,60;8,20;703,00;;;;;;;;
Poland;PL41;NO2;Stroke;2471610,00;19826,30;7,90;60,00;;;;;;;;
Poland;PL41;NO2;Stroke;2471610,00;19826,30;7,90;608,00;;;;;;;;
Poland;PL42;NO2;Stroke;1226444,00;8544,60;5,60;18,00;;;;;;;;
Poland;PL42;NO2;Stroke;1226444,00;8544,60;5,60;181,00;;;;;;;;
Poland;PL21;PM2.5;Stroke;2377062,00;12040,20;15,80;7868,00;;;;;;;;
France;FRH;PM2.5;Ischemic heart disease;2327030,00;26127,30;7,90;104,00;;;;;;;;
Poland;PL21;NO2;Stroke;2377062,00;12040,20;9,40;90,00;;;;;;;;
Poland;PL22;NO2;Stroke;3316830,00;8806,30;11,10;174,00;;;;;;;;
France;FRH0;PM2.5;Ischemic heart disease;2327030,00;26127,30;7,90;104,00;;;;;;;;
Poland;PL43;PM2.5;Stroke;732341,00;4925,20;11,50;1425,00;;;;;;;;
France;FRI1;PM2.5;Lung cancer;2394228,00;30814,00;7,90;104,00;;;;;;;;
Poland;PL41;PM2.5;Stroke;2471610,00;19826,30;14,10;6951,00;;;;;;;;
Poland;PL42;PM2.5;Stroke;1226444,00;8544,60;10,10;2211,00;;;;;;;;
Germany;DEB3G;PM2.5;Stroke;57336,00;342,20;7,40;3,00;;;;;;;;
Poland;PL22;PM2.5;Stroke;3316830,00;8806,30;17,20;11848,00;;;;;;;;
Poland;PL72;NO2;Stroke;918737,00;8374,70;7,70;16,00;;;;;;;;
Poland;PL21;NO2;Stroke;2377062,00;12040,20;9,40;903,00;;;;;;;;
Poland;PL22;NO2;Stroke;3316830,00;8806,30;11,10;1744,00;;;;;;;;
Poland;PL51;NO2;Stroke;2089045,00;10059,60;8,20;587,00;;;;;;;;
Poland;PL61;PM2.5;Stroke;1504405,00;13950,90;13,30;3753,00;;;;;;;;
Poland;PL62;NO2;Stroke;1040594,00;13440,40;5,70;8,00;;;;;;;;
Germany;DEB3H;NO2;Stroke;85792,00;306,70;9,60;1,00;;;;;;;;
Poland;PL71;NO2;Stroke;1820268,00;14418,90;8,40;53,00;;;;;;;;
Poland;PL71;NO2;Stroke;1820268,00;14418,90;8,40;536,00;;;;;;;;
Poland;PL71;PM2.5;Stroke;1820268,00;14418,90;14,80;5422,00;;;;;;;;
Poland;PL52;NO2;Stroke;728493,00;4611,30;9,40;17,00;;;;;;;;
Italy;ITC16;PM2.5;Ischemic heart disease;470140,00;4035,00;12,30;104,00;;;;;;;;
Poland;PL43;NO2;Stroke;732341,00;4925,20;6,70;9,00;;;;;;;;
Poland;PL43;NO2;Stroke;732341,00;4925,20;6,70;98,00;;;;;;;;
Poland;PL63;NO2;Stroke;1619695,00;10532,60;5,80;25,00;;;;;;;;
Netherlands;NL32;PM2.5;Ischemic heart disease;2062723,00;2573,50;8,20;104,00;;;;;;;;
Poland;PL52;NO2;Stroke;728493,00;4611,30;9,40;173,00;;;;;;;;
Poland;PL51;PM2.5;Stroke;2089045,00;10059,60;13,40;5755,00;;;;;;;;
Poland;PL842;PM2.5;Ischemic heart disease;296627,00;4830,40;10,70;104,00;;;;;;;;
Poland;PL81;NO2;Stroke;1558168,00;16874,90;6,80;24,00;;;;;;;;
Poland;PL61;NO2;Stroke;1504405,00;13950,90;7,20;28,00;;;;;;;;
Poland;PL61;NO2;Stroke;1504405,00;13950,90;7,20;288,00;;;;;;;;
Poland;PL62;NO2;Stroke;1040594,00;13440,40;5,70;82,00;;;;;;;;
Poland;PL84;PM2.5;Stroke;861469,00;11725,80;10,10;1711,00;;;;;;;;
Poland;PL63;PM2.5;Stroke;1619695,00;10532,60;10,40;3296,00;;;;;;;;
Poland;PL22C;PM2.5;Stroke;280237,00;731,20;20,30;104,00;;;;;;;;
Slovenia;SI041;PM2.5;Ischemic heart disease;405913,00;1700,40;12,30;104,00;;;;;;;;
Poland;PL91;PM2.5;Stroke;2073245,00;5110,20;14,60;6031,00;;;;;;;;
Poland;PL82;NO2;Stroke;1525301,00;10439,30;6,90;161,00;;;;;;;;
Poland;PL81;NO2;Stroke;1558168,00;16874,90;6,80;245,00;;;;;;;;
Poland;PL51;NO2;Stroke;2089045,00;10059,60;8,20;58,00;;;;;;;;
Spain;ES21;PM2.5;Lung cancer;1670414,00;2522,30;8,50;104,00;;;;;;;;
Poland;PL81;PM2.5;Stroke;1558168,00;16874,90;12,40;3798,00;;;;;;;;
Poland;PL82;PM2.5;Stroke;1525301,00;10439,30;13,50;3705,00;;;;;;;;
Poland;PL72;PM2.5;Stroke;918737,00;8374,70;14,60;2568,00;;;;;;;;
Poland;PL84;NO2;Stroke;861469,00;11725,80;6,20;12,00;;;;;;;;
Poland;PL84;NO2;Stroke;861469,00;11725,80;6,20;122,00;;;;;;;;
Belgium;BE23;PM2.5;Ischemic heart disease;1104733,00;2897,90;11,00;105,00;;;;;;;;
Poland;PL72;NO2;Stroke;918737,00;8374,70;7,70;166,00;;;;;;;;
Poland;PL92;NO2;Stroke;1709646,00;22518,30;7,10;23,00;;;;;;;;
Bulgaria;BG321;PM2.5;Ischemic heart disease;186269,00;1013,00;11,60;105,00;;;;;;;;
Cyprus;CY;PM2.5;Stroke;902504,00;6504,50;11,50;105,00;;;;;;;;
Poland;PL91;NO2;Stroke;2073245,00;5110,20;9,70;1284,00;;;;;;;;
Poland;PL62;PM2.5;Stroke;1040594,00;13440,40;10,40;2004,00;;;;;;;;
Cyprus;CY0;PM2.5;Stroke;902504,00;6504,50;11,50;105,00;;;;;;;;
Cyprus;CY00;PM2.5;Stroke;902504,00;6504,50;11,50;105,00;;;;;;;;
Poland;PL52;PM2.5;Stroke;728493,00;4611,30;15,10;1995,00;;;;;;;;
Poland;PL63;NO2;Stroke;1619695,00;10532,60;5,80;252,00;;;;;;;;
Poland;PL82;NO2;Stroke;1525301,00;10439,30;6,90;16,00;;;;;;;;
Poland;PL91;NO2;Stroke;2073245,00;5110,20;9,70;128,00;;;;;;;;
Poland;PL92;PM2.5;Stroke;1709646,00;22518,30;13,10;4095,00;;;;;;;;
Poland;PL92;NO2;Stroke;1709646,00;22518,30;7,10;239,00;;;;;;;;
Cyprus;CY000;PM2.5;Stroke;902504,00;6504,50;11,50;105,00;;;;;;;;
Czechia;CZ04;PM2.5;Stroke;830308,00;4344,00;10,20;105,00;;;;;;;;
France;FRJ1;PM2.5;Ischemic heart disease;1950805,00;14879,80;7,40;105,00;;;;;;;;
Poland;PL213;NO2;Stroke;544759,00;313,90;17,50;49,00;;;;;;;;
Poland;PL214;NO2;Stroke;481487,00;3556,30;10,30;121,00;;;;;;;;
